item_id,order_id,product_id,qty,promotion_id,cost
998,87,3,10,NULL,140
999,87,6,3,NULL,24
1000,87,16,8,NULL,88
1001,87,7,2,NULL,28
1002,87,3,4,NULL,80
1003,87,5,9,NULL,180
1004,87,10,1,NULL,11
1005,87,13,6,NULL,36
1006,87,17,5,NULL,30
1007,87,14,9,NULL,144
1008,87,11,10,NULL,110
1009,87,6,9,NULL,135
1010,87,14,8,NULL,88
1011,87,5,9,NULL,81
1012,87,1,8,NULL,128
1013,87,20,2,NULL,20
1014,87,10,8,NULL,72
1015,87,15,4,NULL,28
1016,87,8,8,NULL,136
1017,87,8,2,NULL,28
1018,87,2,5,NULL,25
1019,87,1,10,NULL,190
1020,87,3,4,NULL,40
1021,87,3,9,NULL,54
1022,87,18,6,NULL,66
1023,87,1,4,NULL,52
1024,87,10,10,NULL,130
1025,87,1,1,NULL,14
1026,87,17,6,NULL,84
1027,87,14,5,NULL,55
1028,87,14,5,NULL,25
1029,87,3,6,NULL,78
1030,87,6,3,NULL,21
1031,87,7,2,NULL,12
1032,87,16,3,NULL,15
1033,87,19,5,NULL,50
1034,87,20,6,NULL,114
1035,87,13,9,NULL,54
1036,87,2,2,NULL,36
1037,87,19,10,NULL,80
1038,87,8,10,NULL,90
1039,87,15,8,NULL,120
1040,87,7,3,NULL,21
1041,87,7,8,NULL,152
1042,87,18,1,NULL,9
1043,87,10,2,NULL,12
1044,87,19,1,NULL,10
1045,87,4,4,NULL,64
1046,87,18,4,NULL,28
1047,87,2,7,NULL,126
1048,87,7,4,NULL,32
1049,87,20,6,NULL,72
1050,87,11,8,NULL,128
1051,87,10,3,NULL,24
1052,87,15,6,NULL,60
1053,87,2,8,NULL,56
1054,87,11,7,NULL,112
1055,87,19,10,NULL,160
1056,87,11,5,NULL,55
1057,88,15,1,NULL,15
1058,89,14,6,NULL,54
1059,90,2,5,NULL,65
1060,91,19,2,NULL,36
1061,91,11,5,NULL,95
1062,91,15,3,NULL,33
1063,91,13,4,NULL,60
1064,91,14,8,NULL,80
1065,91,11,3,NULL,15
1066,91,4,4,NULL,24
1067,91,16,10,NULL,140
1068,92,11,2,NULL,40
1069,92,10,8,NULL,152
1070,92,6,4,NULL,56
1071,92,3,7,NULL,42
1072,92,9,1,NULL,15
1073,92,16,8,NULL,64
1074,92,17,10,NULL,60
1075,92,13,5,NULL,80
1076,93,20,9,NULL,153
1077,93,10,6,NULL,72
1078,93,20,5,NULL,55
1079,93,6,7,NULL,77
1080,93,4,10,NULL,110
1081,93,18,8,NULL,40
1082,94,10,8,NULL,152
1083,94,6,2,NULL,34
1084,94,17,2,NULL,30
1085,94,20,8,NULL,48
1086,94,15,5,NULL,90
1087,94,15,6,NULL,60
1088,94,1,9,NULL,144
1089,94,4,7,NULL,56
1090,94,3,10,NULL,50
1091,95,4,1,NULL,16
1092,95,12,2,NULL,30
1093,95,17,8,NULL,96
1094,95,12,1,NULL,18
1095,95,16,6,NULL,54
1096,95,10,4,NULL,68
1097,95,6,7,NULL,42
1098,95,16,8,NULL,40
1099,95,8,5,NULL,50
1100,95,19,3,NULL,36
1101,96,14,8,NULL,136
1102,96,15,9,NULL,171
1103,97,13,7,NULL,42
1104,98,19,10,NULL,130
1105,98,20,3,NULL,24
1106,98,1,10,NULL,50
1107,98,19,9,NULL,72
1108,98,1,10,NULL,90
1109,98,11,7,NULL,56
1110,99,3,10,NULL,130
1111,100,4,6,NULL,84
1112,101,8,5,NULL,60
1113,102,10,8,NULL,40
1114,103,18,1,NULL,6
1115,104,2,4,NULL,24
1116,105,3,3,NULL,15
1117,106,17,7,NULL,98
1118,107,1,7,NULL,77
1119,108,15,9,NULL,72
1120,109,14,4,NULL,80
1121,110,12,5,NULL,95
1122,111,8,5,NULL,45
1123,112,4,8,NULL,96
1124,113,8,4,NULL,24
1125,114,16,8,NULL,160
1126,115,14,1,NULL,7
1127,116,7,6,NULL,30
1128,116,9,4,NULL,60
1129,116,17,6,NULL,102
1130,116,5,7,NULL,98
1131,116,1,4,NULL,72
1132,116,8,6,NULL,42
1133,116,1,8,NULL,56
1134,116,3,6,NULL,54
1135,116,11,3,NULL,33
1136,116,11,2,NULL,22
1137,116,7,9,NULL,108
1138,116,2,2,NULL,34
1139,116,17,1,NULL,20
1140,116,11,3,NULL,54
1141,116,19,3,NULL,36
1142,116,16,10,NULL,170
1143,116,8,1,NULL,12
1144,116,14,8,NULL,88
1145,116,11,5,NULL,40
1146,116,9,8,NULL,128
1147,116,3,3,NULL,51
1148,116,15,5,NULL,90
1149,116,19,10,NULL,70
1150,116,5,7,NULL,91
1151,116,1,6,NULL,30
1152,117,8,9,NULL,54
1153,117,6,1,NULL,5
1154,117,11,4,NULL,44
1155,117,15,2,NULL,40
1156,117,12,4,NULL,56
1157,117,12,3,NULL,18
1158,117,16,5,NULL,95
1159,117,2,3,NULL,60
1160,117,19,6,NULL,42
1161,117,10,10,NULL,60
1162,117,10,7,NULL,70
1163,117,17,1,NULL,17
1164,117,16,10,NULL,160
1165,117,4,10,NULL,80
1166,117,2,1,NULL,5
1167,117,18,10,NULL,70
1168,117,2,6,NULL,78
1169,117,18,6,NULL,78
1170,117,10,8,NULL,72
1171,117,11,5,NULL,75
1172,117,11,9,NULL,180
1173,117,4,10,NULL,110
1174,117,17,10,NULL,110
1175,117,4,10,NULL,140
1176,117,1,2,NULL,12
1177,117,16,5,NULL,30
1178,117,17,2,NULL,20
1179,117,1,5,NULL,35
1180,117,1,10,NULL,130
1181,117,12,2,NULL,24
1182,117,10,7,NULL,98
1183,117,17,4,NULL,36
1184,117,1,6,NULL,42
1185,117,2,3,NULL,30
1186,117,19,7,NULL,105
1187,117,12,1,NULL,6
1188,117,7,2,NULL,22
1189,117,2,6,NULL,48
1190,117,5,7,NULL,140
1191,117,14,7,NULL,84
1192,117,12,1,NULL,17
1193,117,8,4,NULL,44
1194,117,2,6,NULL,42
1195,117,9,1,NULL,15
1196,117,2,7,NULL,105
1197,117,17,1,NULL,9
1198,117,18,8,NULL,120
1199,117,15,1,NULL,9
1200,117,4,4,NULL,76
1201,117,19,5,NULL,85
1202,117,5,5,NULL,80
1203,117,9,7,NULL,42
1204,117,3,3,NULL,45
1205,117,4,3,NULL,54
1206,117,4,2,NULL,28
1207,117,6,5,NULL,50
1208,117,19,2,NULL,38
1209,117,2,5,NULL,95
1210,117,9,9,NULL,81
1211,117,16,7,NULL,70
1212,117,11,6,NULL,66
1213,117,15,5,NULL,45
1214,117,14,6,NULL,54
1215,117,16,4,NULL,40
1216,117,3,2,NULL,34
1217,117,20,2,NULL,22
1218,117,17,6,NULL,90
1219,117,14,5,NULL,75
1220,117,14,8,NULL,136
1221,117,20,4,NULL,28
1222,117,12,5,NULL,35
1223,117,12,3,NULL,51
1224,117,13,10,NULL,60
1225,117,12,5,NULL,35
1226,117,4,4,NULL,24
1227,117,15,9,NULL,144
1228,117,14,3,NULL,54
1229,117,15,7,NULL,140
1230,117,20,1,NULL,6
1231,117,5,8,NULL,104
1232,117,8,4,NULL,60
1233,117,12,2,NULL,40
1234,117,1,4,NULL,40
1235,117,7,8,NULL,128
1236,117,2,2,NULL,12
1237,117,7,8,NULL,160
1238,117,19,3,NULL,48
1239,117,9,10,NULL,200
1240,117,2,4,NULL,56
1241,117,20,8,NULL,80
1242,117,7,2,NULL,24
1243,117,19,3,NULL,39
1244,117,8,4,NULL,52
1245,117,18,8,NULL,136
1246,117,5,2,NULL,26
1247,117,7,3,NULL,27
1248,117,9,8,NULL,96
1249,117,11,5,NULL,35
1250,117,19,10,NULL,70
1251,117,19,4,NULL,64
1252,117,7,7,NULL,133
1253,117,14,10,NULL,50
1254,117,17,4,NULL,60
1255,117,10,3,NULL,39
1256,117,19,10,NULL,100
1257,117,1,7,NULL,105
1258,117,14,5,NULL,50
1259,117,10,6,NULL,90
1260,117,12,8,NULL,120
1261,117,7,4,NULL,28
1262,117,1,3,NULL,45
1263,117,5,3,NULL,30
1264,117,18,10,NULL,200
1265,117,9,8,NULL,56
1266,117,2,7,NULL,35
1267,117,6,1,NULL,11
1268,117,6,9,NULL,54
1269,117,18,3,NULL,42
1270,117,17,3,NULL,15
1271,117,3,4,NULL,32
1272,117,11,9,NULL,171
1273,117,3,2,NULL,18
1274,117,12,9,NULL,90
1275,117,9,8,NULL,40
1276,117,14,10,NULL,150
1277,117,16,8,NULL,96
1278,117,2,8,NULL,120
1279,117,4,5,NULL,30
1280,117,2,10,NULL,180
1281,117,18,1,NULL,11
1282,117,6,10,NULL,110
1283,117,10,9,NULL,81
1284,117,3,10,NULL,140
1285,117,10,10,NULL,160
1286,117,12,7,NULL,140
1287,117,6,4,NULL,44
1288,117,12,5,NULL,70
1289,117,15,7,NULL,77
1290,117,19,7,NULL,84
1291,117,13,8,NULL,88
1292,117,2,9,NULL,126
1293,117,12,4,NULL,36
1294,117,6,7,NULL,133
1295,117,15,5,NULL,60
1296,117,15,9,NULL,54
1297,117,9,7,NULL,105
1298,117,5,1,NULL,11
1299,117,16,10,NULL,170
1300,117,9,8,NULL,56
1301,117,5,5,NULL,85
1302,117,5,6,NULL,30
1303,117,6,3,NULL,33
1304,117,3,7,NULL,42
1305,117,5,3,NULL,60
1306,117,13,2,NULL,20
1307,117,17,10,NULL,110
1308,117,3,4,NULL,56
1309,117,6,8,NULL,48
1310,117,1,6,NULL,90
1311,117,14,9,NULL,135
1312,117,10,1,NULL,7
1313,117,15,4,NULL,60
1314,117,3,1,NULL,14
1315,117,8,2,NULL,24
1316,117,10,3,NULL,57
1317,117,7,5,NULL,55
1318,117,4,6,NULL,66
1319,117,8,8,NULL,88
1320,117,20,10,NULL,80
1321,117,18,8,NULL,56
1322,117,8,9,NULL,108
1323,117,5,4,NULL,80
1324,117,3,10,NULL,200
1325,117,4,9,NULL,90
1326,117,13,4,NULL,76
1327,117,10,4,NULL,20
1328,117,4,6,NULL,96
1329,117,20,6,NULL,120
1330,117,14,7,NULL,98
1331,117,13,5,NULL,40
1332,117,17,1,NULL,13
1333,117,1,3,NULL,51
1334,117,5,8,NULL,120
1335,117,8,5,NULL,95
1336,117,19,9,NULL,108
1337,117,3,9,NULL,153
1338,117,6,3,NULL,27
1339,117,13,8,NULL,48
1340,117,15,2,NULL,34
1341,117,1,1,NULL,14
1342,117,3,2,NULL,32
1343,117,20,3,NULL,48
1344,117,16,7,NULL,105
1345,117,20,9,NULL,63
1346,117,9,5,NULL,55
1347,117,20,10,NULL,150
1348,117,13,8,NULL,152
1349,117,17,5,NULL,85
1350,117,9,1,NULL,14
1351,117,14,10,NULL,190
1352,117,11,1,NULL,12
1353,117,17,3,NULL,24
1354,117,4,6,NULL,120
1355,117,18,6,NULL,102
1356,117,19,1,NULL,10
1357,117,15,8,NULL,144
1358,117,14,7,NULL,56
1359,117,17,3,NULL,30
1360,117,16,6,NULL,54
1361,117,19,7,NULL,70
1362,117,6,6,NULL,108
1363,117,6,6,NULL,84
1364,117,8,10,NULL,110
1365,117,20,9,NULL,72
1366,117,6,7,NULL,35
1367,117,3,5,NULL,65
1368,117,16,7,NULL,98
1369,117,11,3,NULL,45
1370,117,15,10,NULL,140
1371,117,10,10,NULL,200
1372,117,17,8,NULL,144
1373,117,6,9,NULL,72
1374,117,11,7,NULL,42
1375,117,9,5,NULL,40
1376,117,1,10,NULL,90
1377,117,9,2,NULL,24
1378,117,15,10,NULL,150
1379,117,10,7,NULL,140
1380,117,19,9,NULL,45
1381,117,6,6,NULL,114
1382,117,16,10,NULL,190
1383,117,14,9,NULL,63
1384,117,6,2,NULL,30
1385,117,3,2,NULL,36
1386,117,5,2,NULL,16
1387,117,15,1,NULL,8
1388,117,8,7,NULL,119
1389,117,13,4,NULL,68
1390,117,16,10,NULL,90
1391,117,9,2,NULL,32
1392,117,10,3,NULL,18
1393,117,11,9,NULL,90
1394,117,10,6,NULL,84
1395,117,14,3,NULL,36
1396,117,10,9,NULL,126
1397,117,18,7,NULL,42
1398,117,10,2,NULL,28
1399,117,10,6,NULL,36
1400,117,17,1,NULL,11
1401,117,18,5,NULL,95
1402,117,4,2,NULL,10
1403,117,17,9,NULL,108
1404,117,15,1,NULL,18
1405,117,3,2,NULL,32
1406,117,4,8,NULL,56
1407,117,5,8,NULL,152
1408,117,8,2,NULL,14
1409,117,20,2,NULL,30
1410,118,2,8,NULL,56
1411,119,16,3,NULL,33
1412,120,6,1,NULL,14
1413,121,2,7,NULL,105
1414,121,14,6,NULL,102
1415,121,8,2,NULL,28
1416,121,18,2,NULL,14
1417,121,4,2,NULL,30
1418,121,3,6,NULL,120
1419,121,16,2,NULL,38
1420,121,19,3,NULL,15
1421,122,10,8,NULL,160
1422,122,1,8,NULL,160
1423,122,12,3,NULL,39
1424,122,13,8,NULL,80
1425,122,9,10,NULL,200
1426,122,1,7,NULL,56
1427,122,11,5,NULL,90
1428,122,6,6,NULL,90
1429,123,4,9,NULL,72
1430,123,20,10,NULL,150
1431,123,1,10,NULL,200
1432,123,6,7,NULL,63
1433,123,17,7,NULL,70
1434,123,11,7,NULL,35
1435,124,4,10,NULL,160
1436,124,10,10,NULL,190
1437,124,17,1,NULL,16
1438,124,9,9,NULL,135
1439,124,3,10,NULL,180
1440,124,6,1,NULL,10
1441,124,5,6,NULL,120
1442,124,17,7,NULL,140
1443,124,18,2,NULL,40
1444,125,12,8,NULL,128
1445,125,6,5,NULL,65
1446,125,5,6,NULL,78
1447,125,5,4,NULL,56
1448,125,6,5,NULL,40
1449,125,3,6,NULL,48
1450,125,10,1,NULL,14
1451,125,19,4,NULL,64
1452,125,18,8,NULL,56
1453,125,8,1,NULL,16
1454,126,8,8,NULL,72
1455,126,3,5,NULL,70
1456,127,11,2,NULL,30
1457,128,5,9,NULL,63
1458,128,1,5,NULL,100
1459,128,16,9,NULL,135
1460,128,20,9,NULL,99
1461,128,10,4,NULL,44
1462,128,5,4,NULL,44
1463,129,17,6,NULL,42
1464,130,15,4,NULL,52
1465,131,5,5,NULL,35
1466,132,12,8,NULL,112
1467,133,1,5,NULL,95
1468,134,15,9,NULL,126
1469,135,7,1,NULL,14
1470,136,11,9,NULL,108
1471,137,3,5,NULL,50
1472,138,11,4,NULL,72
1473,139,5,3,NULL,54
1474,140,3,5,NULL,30
1475,141,5,1,NULL,9
1476,142,19,6,NULL,84
1477,143,13,10,NULL,160
1478,144,6,2,NULL,24
1479,145,10,8,NULL,64
1480,146,2,4,NULL,80
1481,146,15,8,NULL,136
1482,146,8,2,NULL,22
1483,146,3,3,NULL,48
1484,146,14,7,NULL,133
1485,146,16,7,NULL,98
1486,146,13,6,NULL,60
1487,146,2,6,NULL,60
1488,146,14,4,NULL,72
1489,146,3,7,NULL,91
1490,146,18,6,NULL,54
1491,146,13,10,NULL,60
1492,146,16,2,NULL,26
1493,146,14,5,NULL,25
1494,146,1,2,NULL,26
1495,146,1,4,NULL,56
1496,146,2,5,NULL,25
1497,146,20,3,NULL,51
1498,146,11,5,NULL,80
1499,146,8,4,NULL,40
1500,146,5,2,NULL,12
1501,146,4,1,NULL,18
1502,146,13,6,NULL,72
1503,146,11,7,NULL,63
1504,146,17,4,NULL,48
1505,147,10,2,NULL,18
1506,147,2,1,NULL,7
1507,147,20,1,NULL,15
1508,147,17,3,NULL,36
1509,147,1,8,NULL,88
1510,147,17,1,NULL,6
1511,147,20,2,NULL,20
1512,147,5,10,NULL,160
1513,147,5,10,NULL,80
1514,147,2,4,NULL,40
1515,147,13,8,NULL,144
1516,147,16,2,NULL,30
1517,147,8,9,NULL,99
1518,147,7,9,NULL,63
1519,147,2,1,NULL,8
1520,147,10,1,NULL,20
1521,147,14,7,NULL,133
1522,147,20,5,NULL,60
1523,147,20,1,NULL,7
1524,147,13,10,NULL,170
1525,147,10,1,NULL,10
1526,147,16,2,NULL,16
1527,147,18,4,NULL,24
1528,147,12,8,NULL,160
1529,147,5,4,NULL,76
1530,147,5,5,NULL,70
1531,147,14,5,NULL,30
1532,147,17,2,NULL,12
1533,147,12,8,NULL,88
1534,147,6,2,NULL,18
1535,147,5,1,NULL,5
1536,147,10,9,NULL,99
1537,147,14,10,NULL,90
1538,147,15,2,NULL,40
1539,147,16,4,NULL,36
1540,147,12,6,NULL,96
1541,147,18,2,NULL,14
1542,147,2,8,NULL,112
1543,147,1,8,NULL,144
1544,147,18,10,NULL,150
1545,147,18,1,NULL,12
1546,147,11,9,NULL,99
1547,147,13,3,NULL,33
1548,147,15,7,NULL,70
1549,147,19,9,NULL,54
1550,147,2,6,NULL,30
1551,147,5,4,NULL,32
1552,147,12,8,NULL,40
1553,147,7,5,NULL,35
1554,147,15,9,NULL,171
1555,147,12,9,NULL,117
1556,147,2,5,NULL,70
1557,147,11,10,NULL,90
1558,147,14,2,NULL,30
1559,147,18,6,NULL,108
1560,147,15,6,NULL,54
1561,147,11,5,NULL,85
1562,147,19,7,NULL,140
1563,147,15,2,NULL,14
1564,147,19,6,NULL,90
1565,147,19,8,NULL,104
1566,147,1,9,NULL,63
1567,147,18,7,NULL,91
1568,147,7,2,NULL,12
1569,147,12,3,NULL,42
1570,147,7,2,NULL,24
1571,147,14,1,NULL,19
1572,147,8,1,NULL,9
1573,147,9,2,NULL,12
1574,147,14,2,NULL,28
1575,147,2,1,NULL,6
1576,147,19,10,NULL,60
1577,147,4,7,NULL,49
1578,147,19,3,NULL,27
1579,147,7,4,NULL,68
1580,147,5,8,NULL,96
1581,147,11,8,NULL,112
1582,147,1,5,NULL,60
1583,147,13,10,NULL,170
1584,147,9,4,NULL,56
1585,147,16,3,NULL,15
1586,147,7,8,NULL,152
1587,147,4,7,NULL,98
1588,147,12,2,NULL,28
1589,147,18,6,NULL,72
1590,147,5,1,NULL,12
1591,147,19,7,NULL,84
1592,147,15,7,NULL,140
1593,147,3,10,NULL,170
1594,147,18,2,NULL,40
1595,147,20,5,NULL,95
1596,147,14,1,NULL,11
1597,147,15,5,NULL,50
1598,147,14,10,NULL,90
1599,147,20,9,NULL,54
1600,147,19,1,NULL,11
1601,147,1,2,NULL,12
1602,147,5,7,NULL,140
1603,147,1,2,NULL,18
1604,147,6,9,NULL,63
1605,147,2,6,NULL,96
1606,147,14,9,NULL,162
1607,147,6,5,NULL,65
1608,147,12,4,NULL,64
1609,147,1,9,NULL,180
1610,147,9,5,NULL,55
1611,147,7,10,NULL,140
1612,147,2,2,NULL,26
1613,147,8,3,NULL,15
1614,147,16,1,NULL,20
1615,147,10,6,NULL,114
1616,147,2,7,NULL,98
1617,147,10,8,NULL,152
1618,147,8,1,NULL,6
1619,147,5,6,NULL,108
1620,147,8,8,NULL,144
1621,147,9,5,NULL,65
1622,147,11,7,NULL,56
1623,147,6,5,NULL,100
1624,147,16,6,NULL,96
1625,147,19,10,NULL,110
1626,147,18,2,NULL,38
1627,147,20,7,NULL,84
1628,147,8,3,NULL,42
1629,147,18,7,NULL,105
1630,147,2,5,NULL,45
1631,147,7,6,NULL,78
1632,147,3,3,NULL,21
1633,147,2,2,NULL,30
1634,147,20,3,NULL,33
1635,147,19,2,NULL,18
1636,147,8,8,NULL,40
1637,147,9,5,NULL,85
1638,147,4,8,NULL,152
1639,147,14,2,NULL,22
1640,147,16,9,NULL,126
1641,147,13,8,NULL,128
1642,147,3,5,NULL,35
1643,147,10,1,NULL,17
1644,147,18,5,NULL,40
1645,147,16,10,NULL,80
1646,147,17,9,NULL,180
1647,147,8,2,NULL,22
1648,147,15,6,NULL,48
1649,147,12,9,NULL,126
1650,147,16,8,NULL,72
1651,147,13,8,NULL,64
1652,147,16,1,NULL,7
1653,147,13,9,NULL,108
1654,147,20,9,NULL,63
1655,147,20,5,NULL,40
1656,147,10,6,NULL,96
1657,147,20,9,NULL,45
1658,147,17,1,NULL,12
1659,147,13,6,NULL,72
1660,147,15,7,NULL,56
1661,147,13,3,NULL,27
1662,147,3,7,NULL,119
1663,147,5,2,NULL,12
1664,147,7,6,NULL,48
1665,147,11,8,NULL,64
1666,147,12,9,NULL,63
1667,147,17,5,NULL,100
1668,147,10,5,NULL,45
1669,147,19,4,NULL,60
1670,147,1,4,NULL,32
1671,147,14,10,NULL,120
1672,147,19,2,NULL,40
1673,147,13,5,NULL,70
1674,147,7,10,NULL,180
1675,147,14,8,NULL,112
1676,147,9,2,NULL,24
1677,147,20,1,NULL,19
1678,147,7,8,NULL,104
1679,147,16,3,NULL,45
1680,147,2,10,NULL,60
1681,147,1,6,NULL,114
1682,147,2,1,NULL,19
1683,147,19,5,NULL,65
1684,147,2,5,NULL,75
1685,147,4,3,NULL,45
1686,147,16,7,NULL,77
1687,147,5,5,NULL,45
1688,147,15,5,NULL,35
1689,147,4,5,NULL,90
1690,147,20,9,NULL,153
1691,147,4,6,NULL,96
1692,147,18,8,NULL,128
1693,147,15,8,NULL,48
1694,147,8,10,NULL,140
1695,147,1,5,NULL,60
1696,147,1,8,NULL,104
1697,147,11,2,NULL,22
1698,147,14,6,NULL,84
1699,147,11,3,NULL,54
1700,147,3,7,NULL,49
1701,147,19,5,NULL,55
1702,147,3,9,NULL,99
1703,147,17,7,NULL,77
1704,147,20,3,NULL,36
1705,147,15,7,NULL,35
1706,147,20,10,NULL,90
1707,147,8,8,NULL,80
1708,147,20,8,NULL,48
1709,147,3,1,NULL,8
1710,147,12,3,NULL,45
1711,147,9,2,NULL,10
1712,147,19,9,NULL,153
1713,147,1,3,NULL,48
1714,147,15,9,NULL,144
1715,147,20,10,NULL,160
1716,147,2,3,NULL,39
1717,147,17,2,NULL,18
1718,147,12,2,NULL,10
1719,147,6,1,NULL,13
1720,147,15,6,NULL,72
1721,147,18,9,NULL,45
1722,147,8,2,NULL,24
1723,147,19,8,NULL,96
1724,147,11,3,NULL,48
1725,147,11,8,NULL,112
1726,147,19,5,NULL,60
1727,147,6,2,NULL,24
1728,147,6,3,NULL,54
1729,147,5,10,NULL,200
1730,147,8,2,NULL,40
1731,147,4,3,NULL,33
1732,147,9,8,NULL,120
1733,147,6,7,NULL,126
1734,147,20,4,NULL,24
1735,147,20,5,NULL,90
1736,147,2,8,NULL,96
1737,147,17,5,NULL,85
1738,147,12,10,NULL,130
1739,147,11,1,NULL,8
1740,147,2,2,NULL,22
1741,147,17,2,NULL,32
1742,147,2,5,NULL,75
1743,147,9,4,NULL,40
1744,147,17,1,NULL,17
1745,147,2,8,NULL,48
1746,147,9,4,NULL,24
1747,147,1,8,NULL,152
1748,147,2,4,NULL,52
1749,147,5,1,NULL,17
1750,147,17,7,NULL,105
1751,147,4,1,NULL,7
1752,147,6,5,NULL,70
1753,147,17,5,NULL,55
1754,147,6,5,NULL,50
1755,147,10,9,NULL,108
1756,147,16,5,NULL,95
1757,147,12,8,NULL,160
1758,147,9,10,NULL,90
1759,147,17,2,NULL,12
1760,147,12,3,NULL,33
1761,147,8,1,NULL,13
1762,147,17,8,NULL,96
1763,148,6,2,NULL,10
1764,149,8,1,NULL,17
1765,150,3,5,NULL,40
1766,151,14,10,NULL,110
1767,151,17,1,NULL,11
1768,151,6,3,NULL,27
1769,151,15,10,NULL,80
1770,151,17,1,NULL,15
1771,151,6,9,NULL,117
1772,151,14,2,NULL,24
1773,151,12,7,NULL,119
1774,152,7,4,NULL,76
1775,152,4,6,NULL,78
1776,152,14,5,NULL,95
1777,152,5,10,NULL,50
1778,152,3,10,NULL,190
1779,152,9,8,NULL,120
1780,152,2,9,NULL,153
1781,152,15,7,NULL,112
1782,153,13,5,NULL,80
1783,153,5,6,NULL,78
1784,153,12,3,NULL,60
1785,153,9,4,NULL,20
1786,153,9,4,NULL,56
1787,153,12,6,NULL,96
1788,154,7,2,NULL,30
1789,154,17,9,NULL,153
1790,154,4,7,NULL,133
1791,154,18,4,NULL,20
1792,154,1,5,NULL,50
1793,154,20,6,NULL,48
1794,154,20,10,NULL,90
1795,154,5,9,NULL,63
1796,154,14,5,NULL,30
1797,155,10,2,NULL,22
1798,155,18,5,NULL,75
1799,155,18,7,NULL,49
1800,155,7,6,NULL,54
1801,155,20,9,NULL,90
1802,155,18,2,NULL,40
1803,155,20,9,NULL,99
1804,155,2,6,NULL,108
1805,155,1,7,NULL,49
1806,155,15,2,NULL,16
1807,156,2,2,NULL,30
1808,156,4,3,NULL,42
1809,157,19,7,NULL,140
1810,158,8,9,NULL,117
1811,158,2,4,NULL,64
1812,158,6,2,NULL,36
1813,158,13,1,NULL,7
1814,158,15,7,NULL,140
1815,158,16,3,NULL,30
1816,159,7,6,NULL,108
1817,160,19,7,NULL,91
1818,161,6,8,NULL,80
1819,162,5,7,NULL,70
1820,163,3,3,NULL,48
1821,164,11,8,NULL,96
1822,165,2,9,NULL,54
1823,166,7,8,NULL,136
1824,167,20,7,NULL,98
1825,168,2,1,NULL,16
1826,169,7,7,NULL,56
1827,170,11,5,NULL,85
1828,171,8,6,NULL,66
1829,172,5,10,NULL,80
1830,173,6,8,NULL,64
1831,174,19,8,NULL,72
1832,175,10,1,NULL,15
1833,176,6,7,NULL,133
1834,176,18,3,NULL,60
1835,176,20,7,NULL,140
1836,176,10,1,NULL,11
1837,176,18,7,NULL,77
1838,176,12,5,NULL,40
1839,176,10,9,NULL,117
1840,176,13,5,NULL,95
1841,176,11,2,NULL,16
1842,176,11,4,NULL,20
1843,176,14,6,NULL,54
1844,176,6,10,NULL,80
1845,176,6,1,NULL,15
1846,176,8,9,NULL,108
1847,176,13,8,NULL,104
1848,176,7,5,NULL,25
1849,176,19,5,NULL,60
1850,176,12,4,NULL,60
1851,176,12,10,NULL,130
1852,176,14,4,NULL,40
1853,176,10,4,NULL,32
1854,176,12,2,NULL,16
1855,176,9,7,NULL,56
1856,176,18,6,NULL,108
1857,176,5,7,NULL,98
1858,177,6,5,NULL,30
1859,177,1,2,NULL,38
1860,177,3,6,NULL,108
1861,177,18,4,NULL,56
1862,177,2,1,NULL,13
1863,177,3,1,NULL,20
1864,177,1,10,NULL,180
1865,177,4,2,NULL,10
1866,177,7,9,NULL,54
1867,177,8,10,NULL,170
1868,177,11,9,NULL,72
1869,177,9,2,NULL,18
1870,177,16,5,NULL,80
1871,177,4,2,NULL,28
1872,177,7,9,NULL,63
1873,177,19,6,NULL,48
1874,177,7,6,NULL,78
1875,177,17,8,NULL,72
1876,177,13,8,NULL,80
1877,177,4,10,NULL,200
1878,177,16,10,NULL,200
1879,177,18,1,NULL,5
1880,177,3,1,NULL,16
1881,177,6,9,NULL,54
1882,177,11,1,NULL,13
1883,177,8,5,NULL,85
1884,177,5,9,NULL,54
1885,177,1,10,NULL,100
1886,177,7,1,NULL,9
1887,177,3,2,NULL,24
1888,177,7,2,NULL,12
1889,177,19,10,NULL,90
1890,177,1,1,NULL,14
1891,177,7,4,NULL,60
1892,177,6,8,NULL,136
1893,177,15,6,NULL,36
1894,177,4,10,NULL,200
1895,177,15,7,NULL,105
1896,177,7,10,NULL,80
1897,177,16,8,NULL,152
1898,177,19,6,NULL,60
1899,177,10,6,NULL,102
1900,177,17,2,NULL,40
1901,177,19,6,NULL,84
1902,177,4,9,NULL,117
1903,177,3,8,NULL,104
1904,177,18,9,NULL,99
1905,177,20,9,NULL,54
1906,177,8,3,NULL,45
1907,177,4,2,NULL,34
1908,177,13,8,NULL,96
1909,177,3,10,NULL,80
1910,177,12,7,NULL,56
1911,177,5,1,NULL,15
1912,177,19,1,NULL,10
1913,177,11,2,NULL,30
1914,177,19,1,NULL,9
1915,177,11,2,NULL,16
1916,177,19,2,NULL,12
1917,177,14,1,NULL,7
1918,177,7,6,NULL,36
1919,177,17,9,NULL,72
1920,177,1,2,NULL,12
1921,177,12,10,NULL,150
1922,177,13,7,NULL,140
1923,177,15,9,NULL,126
1924,177,14,6,NULL,72
1925,177,4,2,NULL,38
1926,177,10,9,NULL,126
1927,177,13,10,NULL,130
1928,177,15,4,NULL,56
